name,model,acc0,acc1,acc
vwg-0709-0007,model2,,0.02683822923702984,0.02683822923702984
vwg-0709-0007,model3,,0.04364074743821579,0.04364074743821579
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.01875696229823627,0.01875696229823627
vwg-0709-0007,model3,,0.02371516605882377,0.02371516605882377
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0022583538180584663,0.0022583538180584663
vwg-0709-0007,model3,,0.007762152320260655,0.007762152320260655
vwg-0709-0007,model1,0.0172590556579386,0.0,0.01708784297119229
vwg-0709-0007,model2,0.016095393752445845,0.0017499610021245603,0.009430894666189172
vwg-0709-0007,model3,0.0,0.0006218642389989254,0.010481444191562389
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.0,0.0
vwg-0709-0007,model3,,0.004455417060348378,0.004455417060348378
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0037153406345441136,0.0037153406345441136
vwg-0709-0007,model3,,0.0029900066423918566,0.0029900066423918566
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.014083695676959506,0.014037148503102885
vwg-0709-0007,model3,,0.025026978378908667,0.025026978378908667
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.09136379117403785,0.049860381977620986,0.061898866848090345
vwg-0709-0007,model3,0.0,0.06369438260252315,0.08382537992449908
vwg-0709-0007,model1,0.22791478781093416,0.0,0.35239059028386316
vwg-0709-0007,model2,0.2862105281038202,0.11710591183513722,0.25083154894728477
vwg-0709-0007,model3,0.0,0.13376253298153035,0.26821074074143164
vwg-0709-0007,model1,0.0017838526584037994,0.0,0.03142681124637638
vwg-0709-0007,model2,0.0028832925553386223,0.013763848713096818,0.015272129667315369
vwg-0709-0007,model3,0.0,0.014805356394057922,0.016321122423025896
vwg-0709-0007,model1,0.0667335579872023,0.0,0.07035328989933946
vwg-0709-0007,model2,0.035791525785129,0.0014423111397023798,0.01881296357799181
vwg-0709-0007,model3,0.0,0.0012637209761526518,0.019758470910372014
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.027404279672719165,0.016291114970966136,0.030685177423602328
vwg-0709-0007,model3,0.0,0.013080763878832145,0.02604504442107782
vwg-0709-0007,model1,0.00886678244312532,0.0,0.009863336878878465
vwg-0709-0007,model2,0.015281108805590738,0.0010467693263875827,0.008039584898160203
vwg-0709-0007,model3,0.0,0.0008176304557856636,0.008050798290594071
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.10154164520371461,0.10154164520371461
vwg-0709-0007,model3,,0.06620531186982014,0.06620531186982014
vwg-0709-0007,model1,0.012995021457589354,,0.012995021457589354
vwg-0709-0007,model2,0.019989211880141786,0.0,0.017287915596254574
vwg-0709-0007,model3,0.0,0.0,0.011709727725991296
vwg-0709-0007,model1,0.03124879305925684,0.0,0.031175509360534256
vwg-0709-0007,model2,0.0395548523581803,0.0003498426975407072,0.015391388630450342
vwg-0709-0007,model3,0.0,0.0003894034663398562,0.019643241524254968
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0786934361520306,0.0,0.07827378241907249
vwg-0709-0007,model3,0.0,0.0,0.06534171302103792
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.004480768696907445,0.004480768696907445
vwg-0709-0007,model3,,0.007801351464786368,0.007801351464786368
vwg-0709-0007,model1,0.0,0.0,0.012647137030509183
vwg-0709-0007,model2,0.0,0.014415614689873896,0.014415614689873896
vwg-0709-0007,model3,,0.016711343974655783,0.016711343974655783
vwg-0709-0007,model1,0.10095642362043952,0.0,0.11403059591627729
vwg-0709-0007,model2,0.10181819690632676,0.008639496003914532,0.050008592166274436
vwg-0709-0007,model3,0.0,0.011773612523517394,0.0871008672432378
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.0,0.11020883337884646
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.0005292724824736524
vwg-0709-0007,model3,0.0,0.0,0.00015696576907030826
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.04658859624223171,0.0,0.07904384037289308
vwg-0709-0007,model3,0.0,0.0,0.08721186831295863
vwg-0709-0007,model1,0.0015038474501716643,0.0,0.0015029716876102607
vwg-0709-0007,model2,0.0014635834583101102,0.0003765400766000646,0.0017214350233780212
vwg-0709-0007,model3,0.0,0.00030388616781666726,0.0013977523013497487
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.5391093960553718,0.0,0.20597850173252807
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.2519932698453053,0.2504316258961501
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.02776956660148256,0.0,0.03210517036756738
vwg-0709-0007,model3,0.0,0.0,0.03774392616889976
vwg-0709-0007,model1,0.0,0.0,0.09470731005807881
vwg-0709-0007,model2,0.1414907387794488,0.06555409657292421,0.10520347838519999
vwg-0709-0007,model3,0.0,0.06715262667528761,0.1089257584190488
vwg-0709-0007,model1,0.0839542149852791,0.0,0.0925795922285824
vwg-0709-0007,model2,0.07184229401738407,0.008569883664128449,0.058130158627057074
vwg-0709-0007,model3,0.0,0.007994081314938591,0.06357715095285552
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.03774975668403275,0.0,0.028334087264053953
vwg-0709-0007,model3,0.0,0.0,0.02039351492145241
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.0020173135534094664,0.0020173135534094664
vwg-0709-0007,model3,,0.0013960358299980942,0.0013960358299980942
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.025453654284710543,0.025453654284710543
vwg-0709-0007,model3,,0.027506669884736563,0.027506669884736563
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0,0.0
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0017734237949990302,0.442058903440689
vwg-0709-0007,model2,0.3148869187256903,0.052676841020839874,0.310460430732786
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.05499892571659088,0.0008014247551202137,0.03414011991066735
vwg-0709-0007,model3,0.0,0.0005149530514033492,0.02614612814565815
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0648703921223507,0.0648703921223507
vwg-0709-0007,model3,,0.055050719049085144,0.055050719049085144
vwg-0709-0007,model1,0.0,0.0,0.00010007557431301569
vwg-0709-0007,model2,0.0,0.0,0.0
vwg-0709-0007,model3,,0.0040781482027793465,0.0040781482027793465
vwg-0709-0007,model1,0.1373876924466116,,0.1373876924466116
vwg-0709-0007,model2,0.1463132561829542,0.0,0.1463132561829542
vwg-0709-0007,model3,0.0,0.0,0.1212301027741579
vwg-0709-0007,model1,0.19402215942147072,,0.19402215942147072
vwg-0709-0007,model2,0.17436929448853694,0.0,0.17117369909174143
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.02276121949185312,,0.02276121949185312
vwg-0709-0007,model2,0.027542737346236155,0.0,0.02357241430756033
vwg-0709-0007,model3,0.0,0.0,0.009752484414542312
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.023405812538361107,0.023405812538361107
vwg-0709-0007,model3,,0.027086806160276665,0.027086806160276665
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.011568330357185987
vwg-0709-0007,model3,0.0,0.0,0.019462410012257972
vwg-0709-0007,model1,0.023717222754595348,,0.023717222754595348
vwg-0709-0007,model2,0.047112264763140815,0.0,0.03821119668766119
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,0.0,0.03284294599619013
vwg-0709-0007,model2,0.0,0.10325734772253563,0.10553134171066453
vwg-0709-0007,model3,,0.03255527167191714,0.03255527167191714
vwg-0709-0007,model1,0.037950398099159524,,0.037950398099159524
vwg-0709-0007,model2,0.043959268798577714,,0.043959268798577714
vwg-0709-0007,model3,0.0,0.0,0.01586908136439747
vwg-0709-0007,model1,0.0,0.0,0.04889187063723318
vwg-0709-0007,model2,0.0,0.07008534862302582,0.07008534862302582
vwg-0709-0007,model3,,0.04657911325125045,0.04657911325125045
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.19458276886072962,0.0,0.11095097944649743
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0005421249128082432,0.0005421249128082432
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0,0.18420462021852885,0.18420462021852885
vwg-0709-0007,model3,,0.17245344385919467,0.17245344385919467
vwg-0709-0007,model1,0.023495893369710405,0.0,0.023957711654872538
vwg-0709-0007,model2,0.032010144127924425,0.000650842189793593,0.02983125699999469
vwg-0709-0007,model3,0.0,0.00047871274878333314,0.02456249889557109
vwg-0709-0007,model1,0.16562009645145037,,0.16562009645145037
vwg-0709-0007,model2,0.14970208701739593,0.0,0.10206574727531616
vwg-0709-0007,model3,0.0,0.0,0.08348911465892599
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.07215895524712185,0.07215895524712185
vwg-0709-0007,model3,,0.18935898415094565,0.18935898415094565
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.07850055320805682,0.07416686480352265
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.22409862073150644,0.04977247879916083,0.18185260449408636
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0016350530457923855,0.0016350530457923855
vwg-0709-0007,model3,,0.00222145954884403,0.00222145954884403
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.012874976795278357,0.005150628859341973,0.0117311599258813
vwg-0709-0007,model3,0.0,0.004010447121194402,0.009215296456554788
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.016532062127354693,0.0,0.004205386998174247
vwg-0709-0007,model3,0.0,0.0,0.004765738999560033
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.013265122265122265,0.0021573249171027925,0.009968423151409675
vwg-0709-0007,model3,0.0,0.002177728524967002,0.010837392069270587
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.5823054952769977,0.5694925490055327
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.12506422798593692,,0.12506422798593692
vwg-0709-0007,model2,0.1581198427442001,0.0,0.13131754741025903
vwg-0709-0007,model3,0.0,0.0,0.11099205466712492
vwg-0709-0007,model1,0.20586534489880215,0.0,0.26796746592536613
vwg-0709-0007,model2,0.07322704413604346,0.036112015418675855,0.06481995893808451
vwg-0709-0007,model3,0.0,0.025734445947504746,0.04617388135610994
vwg-0709-0007,model1,0.13522383563214255,,0.13522383563214255
vwg-0709-0007,model2,0.15670750640711728,0.0,0.09630066319972508
vwg-0709-0007,model3,0.0,0.0,0.1617747200785901
vwg-0709-0007,model1,0.025810106860137547,,0.025810106860137547
vwg-0709-0007,model2,0.13334510868110752,0.0,0.09085063294832117
vwg-0709-0007,model3,0.0,0.0,0.054649081573618745
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.3544640441580584,0.3544640441580584
vwg-0709-0007,model3,,0.009983826387691274,0.009983826387691274
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.015584410065807925,0.015584410065807925
vwg-0709-0007,model3,,0.012705868407210117,0.012705868407210117
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.00976384622030727,0.00976384622030727
vwg-0709-0007,model3,,0.011028453293259051,0.011028453293259051
vwg-0709-0007,model1,0.0,0.0,0.1931577178485751
vwg-0709-0007,model2,0.0,0.1278355112644926,0.125975609871483
vwg-0709-0007,model3,,0.13812089814007303,0.13812089814007303
vwg-0709-0007,model1,0.0,0.0,0.2904342394071513
vwg-0709-0007,model2,0.0,0.0,0.3198019827927345
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.041666870110233865,0.04129746401534399
vwg-0709-0007,model3,,0.031948038111473016,0.031948038111473016
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.016152447838791932,0.0031286131468491103,0.012520765730096917
vwg-0709-0007,model3,0.0,0.004908323804266393,0.019757324745474446
vwg-0709-0007,model1,0.0810141808818018,,0.0810141808818018
vwg-0709-0007,model2,0.09026174390425958,0.0,0.055495094362018625
vwg-0709-0007,model3,0.0,0.0,0.05976095617529881
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.6250677667264651
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,0.0,0.04242548397009116
vwg-0709-0007,model2,0.0,0.07379508942103667,0.07158258926383675
vwg-0709-0007,model3,,0.06820861700615999,0.06820861700615999
vwg-0709-0007,model1,0.0645132299486153,0.0,0.06562573900810711
vwg-0709-0007,model2,0.07664863337979821,0.0019675897746649824,0.0437375411796798
vwg-0709-0007,model3,0.0,0.0019222400174781127,0.05115682000326186
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.19979450798943135,0.0,0.18914320544447538
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.01764320751030925,0.0,0.01888186043567031
vwg-0709-0007,model2,0.010768232738391616,0.0007321527253754036,0.007070676346926408
vwg-0709-0007,model3,0.0,0.0,0.03164893617021276
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0,0.008951487430249289,0.01284465917199911
vwg-0709-0007,model3,0.0,0.009322952836970162,0.013377681932819182
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.14957941759752347,0.0,0.14935523222389965
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.21800655215104625,0.024695791922837922,0.17634045841962895
vwg-0709-0007,model3,0.0,0.020371191324660268,0.17113246980895155
vwg-0709-0007,model1,0.007473193978121954,0.0,0.007448528240986876
vwg-0709-0007,model2,0.013565586662472475,0.0008918674523073333,0.0037913482293915174
vwg-0709-0007,model3,0.0,0.0012593472812308859,0.0053535130949463414
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.007474537518187487
vwg-0709-0007,model3,0.0,0.0,0.0019655428746337836
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.004926514542493764,0.004917937209990889
vwg-0709-0007,model3,,0.003531454323815153,0.003531454323815153
vwg-0709-0007,model1,0.13345638356261397,0.0,0.13648395035498664
vwg-0709-0007,model2,0.18279648120865996,0.005498955881732251,0.1600166062312288
vwg-0709-0007,model3,0.0,0.0023653865107263706,0.10663259219042052
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.030432852386237514,0.030432852386237514
vwg-0709-0007,model3,,0.030748183367722257,0.030748183367722257
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.054946445353036194,0.054946445353036194
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.07600149878630891,0.07600149878630891
vwg-0709-0007,model3,,0.04208281615333545,0.04208281615333545
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.5159607589099059,0.0,0.4754893084319557
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.04487342402696817,0.0,0.04807447168375723
vwg-0709-0007,model2,0.06396265659306803,0.007190228993739549,0.04453042155760913
vwg-0709-0007,model3,0.0,0.0129305979620464,0.049463505518649635
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.12025211860335518,0.0,0.11469217418078982
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.023473550458102052,,0.023473550458102052
vwg-0709-0007,model2,0.03837142308430958,0.0,0.03297640842298776
vwg-0709-0007,model3,0.0,0.0,0.016759322348860257
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.026972684422007006,0.026972684422007006
vwg-0709-0007,model3,,0.02863397727738813,0.02863397727738813
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.008995367520522648,0.008995367520522648
vwg-0709-0007,model3,,0.02333804809052334,0.02333804809052334
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.022009632142120945,0.024571467716727222
vwg-0709-0007,model3,,0.02369578094839296,0.02369578094839296
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0,0.0016057015284217757,0.006087068521380731
vwg-0709-0007,model3,0.0,0.0014940660808649285,0.005663868688369774
vwg-0709-0007,model1,0.07885642328764668,0.0,0.09421102311267722
vwg-0709-0007,model2,0.09814424694313256,0.02401654728616846,0.10541075759942405
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.8306703199387249,,0.8306703199387249
vwg-0709-0007,model2,0.1494509694949523,0.0,0.5835377396710347
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.03841850512049728,0.0,0.03724941955243788
vwg-0709-0007,model3,0.0,0.0,0.0338584507704621
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.06588346388186705,0.011737856001114988,0.058490904598572584
vwg-0709-0007,model3,0.0,0.010114638828578453,0.05522812959712588
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.033759051166061926,0.033759051166061926
vwg-0709-0007,model3,,0.01590327016640265,0.01590327016640265
vwg-0709-0007,model1,0.0,0.0,0.09201487363710846
vwg-0709-0007,model2,0.0,0.15895135653007011,0.11762367941907867
vwg-0709-0007,model3,,0.08199483320229137,0.08199483320229137
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.02365554329840044,0.0,0.009266411351961584
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.09493087557603687
vwg-0709-0007,model2,0.0,0.06867780691698654,0.06862715406281232
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.625254918440827,0.0023159602357292414,0.5466001383669609
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.21905254388232928
vwg-0709-0007,model2,0.0,0.2040270252190782,0.19311436485951722
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.31090301632864337
vwg-0709-0007,model2,0.0,0.2483630417346572,0.21727711152537
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0891847595664032,0.0008043062901030111,0.05750144744078779
vwg-0709-0007,model3,0.0,0.0008128710345513427,0.06175052642047051
vwg-0709-0007,model1,0.14859880710677728,0.0,0.18096812245453203
vwg-0709-0007,model2,0.1677945664653178,0.04098428735546168,0.18227862802281466
vwg-0709-0007,model3,0.0,0.03553378101540962,0.19677293907681195
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.07309067419781276,0.07309067419781276
vwg-0709-0007,model3,,0.06883453115273612,0.06883453115273612
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.07031048421776899,0.03007905947370441
vwg-0709-0007,model3,,0.01608500682394229,0.01608500682394229
vwg-0709-0007,model1,0.0,0.0,0.005017035456213261
vwg-0709-0007,model2,0.0,0.006799426154264864,0.005009098956890824
vwg-0709-0007,model3,,0.004184789397776441,0.004184789397776441
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0,0.07981946710771666,0.07999276315698266
vwg-0709-0007,model3,0.0,0.08110849647930933,0.08125953425989978
vwg-0709-0007,model1,0.0,0.0,0.2449604153466656
vwg-0709-0007,model2,0.0,0.31223128745048917,0.2517750113409636
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.30411542959834803,0.03804490301867129,0.317177876951109
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.47446546297526493,0.0005378414447079786,0.4689408567015209
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.3793677580505776,0.0,0.38077896457622745
vwg-0709-0007,model3,0.0,,0.0
vwg-0709-0007,model1,0.004920258913348522,,0.004920258913348522
vwg-0709-0007,model2,0.005312174747570322,0.0,0.006359601364734675
vwg-0709-0007,model3,0.0,0.0,0.0038602686608502977
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.012722041356203173,0.012722041356203173
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.030937707404949274,,0.030937707404949274
vwg-0709-0007,model2,0.03404987999582594,0.0,0.03281953280193115
vwg-0709-0007,model3,0.0,0.0,0.0158572410927549
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.08776548944350557,0.0,0.1207572218706258
vwg-0709-0007,model3,0.0,0.0,0.06994670085008771
vwg-0709-0007,model1,0.03990894859457882,,0.03990894859457882
vwg-0709-0007,model2,0.05461228678057112,0.0,0.05310515920476213
vwg-0709-0007,model3,0.0,0.0,0.03237067809121979
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.07522386509485054,0.0,0.030702591075219002
vwg-0709-0007,model3,0.0,0.0,0.016301237283121762
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.3291804794443317,0.07226221196070443,0.31562630883481885
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.1492589525386944,0.0,0.1492589525386944
vwg-0709-0007,model3,0.0,0.0,0.09315758657767481
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.014733720716202365,0.010780194653847415,0.01710571714905213
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.0,,0.0
vwg-0709-0007,model2,0.0,0.0,0.014423928837225786
vwg-0709-0007,model3,0.0,0.0,0.02608974358974359
vwg-0709-0007,model1,0.007716853401424522,,0.007716853401424522
vwg-0709-0007,model2,0.010873552454601577,0.0,0.007178642063180319
vwg-0709-0007,model3,0.0,0.0,0.005463842133026423
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.0010561892691170257,0.0010561892691170257
vwg-0709-0007,model3,,0.0024825768244682773,0.0024825768244682773
vwg-0709-0007,model1,0.025838171452481823,0.0,0.041877524240778286
vwg-0709-0007,model2,0.06507387910007817,0.03421281775989314,0.0786097680240604
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,0.024256365872545895,0.0,0.029267886351244925
vwg-0709-0007,model2,0.02274858602148793,0.0032215434945337264,0.0158666717419715
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.03991375067382286,0.039601498628463384
vwg-0709-0007,model3,,0.04461287644206175,0.04461287644206175
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.008271257380602406,0.008271257380602406
vwg-0709-0007,model3,,0.009089011398906992,0.009089011398906992
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.03549058021252799,0.03549058021252799
vwg-0709-0007,model3,,0.04944506215170742,0.04944506215170742
vwg-0709-0007,model1,0.0,0.046289778232359254,0.16580292160356247
vwg-0709-0007,model2,0.0,0.16764254948005558,0.16094660029241498
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.005452256473320097,0.005452256473320097
vwg-0709-0007,model3,,0.005673694219248202,0.005673694219248202
vwg-0709-0007,model1,0.03788431384937022,0.0,0.03896684294660609
vwg-0709-0007,model2,0.02712456538538926,0.001354256002468808,0.016505220710429033
vwg-0709-0007,model3,0.0,0.0014672610144640548,0.023760569967178857
vwg-0709-0007,model1,0.16467269701996165,,0.16467269701996165
vwg-0709-0007,model2,0.15199161050618362,0.0,0.14373789221335415
vwg-0709-0007,model3,0.0,0.0,0.15741918513322598
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.01896280431837056,0.01896280431837056
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.053106342103144015,0.053106342103144015
vwg-0709-0007,model3,,0.06768174359836428,0.06768174359836428
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.005073209003488162,0.004374937141707734
vwg-0709-0007,model3,,0.0015072765072765074,0.0015072765072765074
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.0,0.009847537901121544,0.012469688750908533
vwg-0709-0007,model3,0.0,0.009249190469286163,0.011712016496705491
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.10537822574749617,0.10530316866039631
vwg-0709-0007,model3,,0.05078919406962085,0.05078919406962085
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.030747425662385745,0.030747425662385745
vwg-0709-0007,model3,,0.028311183316909475,0.028311183316909475
vwg-0709-0007,model1,0.0,0.0,0.0
vwg-0709-0007,model2,0.5949776051410295,0.0025379867960938114,0.529978587424217
vwg-0709-0007,model3,0.0,0.0,0.0
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.31011781551055984,0.31011781551055984
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.09500749452323302,0.0,0.10584861063069295
vwg-0709-0007,model2,0.11205681715802017,0.010531007829153137,0.08547738705164584
vwg-0709-0007,model3,0.0,0.010146401854135576,0.08810263005100792
vwg-0709-0007,model1,0.08020983298298846,,0.08020983298298846
vwg-0709-0007,model2,0.2015284453400451,0.0,0.20134576785243535
vwg-0709-0007,model3,0.0,0.0,0.0912466096731461
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,,0.005758718822174419,0.005758718822174419
vwg-0709-0007,model3,,0.02474340175953079,0.02474340175953079
vwg-0709-0007,model1,0.01032671019682183,0.0,0.024282883599741005
vwg-0709-0007,model2,0.013446953103274886,0.016107621337782794,0.023033648625399358
vwg-0709-0007,model3,0.0,0.011188662488898896,0.01952430641331462
vwg-0709-0007,model1,,0.0,0.0
vwg-0709-0007,model2,0.0,0.4194591499009549,0.41869765748947985
vwg-0709-0007,model3,,0.0,0.0
vwg-0709-0007,model1,0.03648138891063746,0.0,0.036711580538022
vwg-0709-0007,model2,0.06813720849506137,0.004182025343510072,0.02838967362645993
vwg-0709-0007,model3,0.0,0.005191972012951764,0.030686551790231748
vwg-0709-0007,model1,,,
vwg-0709-0007,model2,,0.0,0.0
vwg-0709-0007,model3,,,
vwg-0709-0007,model1,0.10397216547497447,0.0,0.1050894804648137
vwg-0709-0007,model2,0.09994476901173352,0.0007213034190574704,0.06063757054011691
